station,start_at,end_at,path,start_time,end_time,start_date,start_hour,start_mn
9,2022-04-16T06:00:00,2022-04-16T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220416060000_20220416070008.mp4,2022-04-16 06:00:00,2022-04-16 07:00:08,2022-04-16,6,0
9,2022-04-15T07:00:08,2022-04-15T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415070008_20220415080008.mp4,2022-04-15 07:00:08,2022-04-15 08:00:08,2022-04-15,7,0
1,2022-04-15T20:00:00,2022-04-15T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220415200000_20220415210000.mp4,2022-04-15 20:00:00,2022-04-15 21:00:00,2022-04-15,20,0
2,2022-04-16T20:00:01,2022-04-16T21:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220416200001_20220416210001.mp4,2022-04-16 20:00:01,2022-04-16 21:00:01,2022-04-16,20,0
1,2022-04-16T11:00:00,2022-04-16T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220416110000_20220416120000.mp4,2022-04-16 11:00:00,2022-04-16 12:00:00,2022-04-16,11,0
2,2022-04-15T11:00:01,2022-04-15T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220415110001_20220415120001.mp4,2022-04-15 11:00:01,2022-04-15 12:00:01,2022-04-15,11,0
9,2022-04-14T07:00:08,2022-04-14T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220414070008_20220414080008.mp4,2022-04-14 07:00:08,2022-04-14 08:00:08,2022-04-14,7,0
1,2022-04-14T12:41:53,2022-04-14T14:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220414124153_20220414140000.mp4,2022-04-14 12:41:53,2022-04-14 14:00:00,2022-04-14,12,41
10,2022-04-11T16:00:09,2022-04-11T17:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220411160009_20220411170009.mp4,2022-04-11 16:00:09,2022-04-11 17:00:09,2022-04-11,16,0
10,2022-04-16T18:00:09,2022-04-16T19:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220416180009_20220416190009.mp4,2022-04-16 18:00:09,2022-04-16 19:00:09,2022-04-16,18,0
2,2022-04-14T11:00:01,2022-04-14T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220414110001_20220414120001.mp4,2022-04-14 11:00:01,2022-04-14 12:00:01,2022-04-14,11,0
1,2022-04-14T20:00:00,2022-04-14T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220414200000_20220414210000.mp4,2022-04-14 20:00:00,2022-04-14 21:00:00,2022-04-14,20,0
9,2022-04-11T06:00:00,2022-04-11T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220411060000_20220411070008.mp4,2022-04-11 06:00:00,2022-04-11 07:00:08,2022-04-11,6,0
9,2022-04-12T07:00:08,2022-04-12T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220412070008_20220412080008.mp4,2022-04-12 07:00:08,2022-04-12 08:00:08,2022-04-12,7,0
2,2022-04-11T20:00:01,2022-04-11T21:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220411200001_20220411210001.mp4,2022-04-11 20:00:01,2022-04-11 21:00:01,2022-04-11,20,0
1,2022-04-12T20:00:00,2022-04-12T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220412200000_20220412210000.mp4,2022-04-12 20:00:00,2022-04-12 21:00:00,2022-04-12,20,0
2,2022-04-12T11:00:01,2022-04-12T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220412110001_20220412120001.mp4,2022-04-12 11:00:01,2022-04-12 12:00:01,2022-04-12,11,0
1,2022-04-11T11:00:00,2022-04-11T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220411110000_20220411120000.mp4,2022-04-11 11:00:00,2022-04-11 12:00:00,2022-04-11,11,0
9,2022-04-13T07:00:08,2022-04-13T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220413070008_20220413080008.mp4,2022-04-13 07:00:08,2022-04-13 08:00:08,2022-04-13,7,0
9,2022-04-16T13:00:08,2022-04-16T14:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220416130008_20220416140008.mp4,2022-04-16 13:00:08,2022-04-16 14:00:08,2022-04-16,13,0
10,2022-04-11T18:00:09,2022-04-11T19:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220411180009_20220411190009.mp4,2022-04-11 18:00:09,2022-04-11 19:00:09,2022-04-11,18,0
10,2022-04-16T16:00:09,2022-04-16T17:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220416160009_20220416170009.mp4,2022-04-16 16:00:09,2022-04-16 17:00:09,2022-04-16,16,0
2,2022-04-13T11:00:01,2022-04-13T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220413110001_20220413120001.mp4,2022-04-13 11:00:01,2022-04-13 12:00:01,2022-04-13,11,0
1,2022-04-13T20:00:00,2022-04-13T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220413200000_20220413210000.mp4,2022-04-13 20:00:00,2022-04-13 21:00:00,2022-04-13,20,0
1,2022-04-13T11:00:00,2022-04-13T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220413110000_20220413120000.mp4,2022-04-13 11:00:00,2022-04-13 12:00:00,2022-04-13,11,0
2,2022-04-13T20:00:01,2022-04-13T21:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220413200001_20220413210001.mp4,2022-04-13 20:00:01,2022-04-13 21:00:01,2022-04-13,20,0
2,2022-04-13T12:41:52,2022-04-13T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220413124152_20220413140001.mp4,2022-04-13 12:41:52,2022-04-13 14:00:01,2022-04-13,12,41
9,2022-04-13T06:00:00,2022-04-13T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220413060000_20220413070008.mp4,2022-04-13 06:00:00,2022-04-13 07:00:08,2022-04-13,6,0
10,2022-04-11T12:41:50,2022-04-11T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220411124150_20220411140009.mp4,2022-04-11 12:41:50,2022-04-11 14:00:09,2022-04-11,12,41
10,2022-04-15T16:00:09,2022-04-15T17:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220415160009_20220415170009.mp4,2022-04-15 16:00:09,2022-04-15 17:00:09,2022-04-15,16,0
10,2022-04-12T18:00:09,2022-04-12T19:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220412180009_20220412190009.mp4,2022-04-12 18:00:09,2022-04-12 19:00:09,2022-04-12,18,0
1,2022-04-11T20:00:00,2022-04-11T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220411200000_20220411210000.mp4,2022-04-11 20:00:00,2022-04-11 21:00:00,2022-04-11,20,0
2,2022-04-12T20:00:01,2022-04-12T21:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220412200001_20220412210001.mp4,2022-04-12 20:00:01,2022-04-12 21:00:01,2022-04-12,20,0
1,2022-04-12T11:00:00,2022-04-12T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220412110000_20220412120000.mp4,2022-04-12 11:00:00,2022-04-12 12:00:00,2022-04-12,11,0
2,2022-04-11T11:00:01,2022-04-11T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220411110001_20220411120001.mp4,2022-04-11 11:00:01,2022-04-11 12:00:01,2022-04-11,11,0
2,2022-04-13T12:00:01,2022-04-13T12:41:50,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220413120001_20220413124150.mp4,2022-04-13 12:00:01,2022-04-13 12:41:50,2022-04-13,12,0
10,2022-04-14T16:00:09,2022-04-14T17:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220414160009_20220414170009.mp4,2022-04-14 16:00:09,2022-04-14 17:00:09,2022-04-14,16,0
10,2022-04-13T18:00:09,2022-04-13T19:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220413180009_20220413190009.mp4,2022-04-13 18:00:09,2022-04-13 19:00:09,2022-04-13,18,0
9,2022-04-12T06:00:00,2022-04-12T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220412060000_20220412070008.mp4,2022-04-12 06:00:00,2022-04-12 07:00:08,2022-04-12,6,0
9,2022-04-11T07:00:08,2022-04-11T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220411070008_20220411080008.mp4,2022-04-11 07:00:08,2022-04-11 08:00:08,2022-04-11,7,0
1,2022-04-15T08:00:00,2022-04-15T09:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220415080000_20220415090000.mp4,2022-04-15 08:00:00,2022-04-15 09:00:00,2022-04-15,8,0
1,2022-04-12T06:00:00,2022-04-12T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220412060000_20220412070000.mp4,2022-04-12 06:00:00,2022-04-12 07:00:00,2022-04-12,6,0
2,2022-04-16T08:00:01,2022-04-16T09:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220416080001_20220416090001.mp4,2022-04-16 08:00:01,2022-04-16 09:00:01,2022-04-16,8,0
1,2022-04-11T12:00:00,2022-04-11T12:41:47,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220411120000_20220411124147.mp4,2022-04-11 12:00:00,2022-04-11 12:41:47,2022-04-11,12,0
2,2022-04-14T09:00:01,2022-04-14T10:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220414090001_20220414100001.mp4,2022-04-14 09:00:01,2022-04-14 10:00:01,2022-04-14,9,0
1,2022-04-12T12:00:00,2022-04-12T12:41:49,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220412120000_20220412124149.mp4,2022-04-12 12:00:00,2022-04-12 12:41:49,2022-04-12,12,0
1,2022-04-16T12:00:00,2022-04-16T13:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220416120000_20220416130000.mp4,2022-04-16 12:00:00,2022-04-16 13:00:00,2022-04-16,12,0
1,2022-04-16T09:00:00,2022-04-16T10:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220416090000_20220416100000.mp4,2022-04-16 09:00:00,2022-04-16 10:00:00,2022-04-16,9,0
2,2022-04-15T09:00:01,2022-04-15T10:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220415090001_20220415100001.mp4,2022-04-15 09:00:01,2022-04-15 10:00:01,2022-04-15,9,0
1,2022-04-14T08:00:00,2022-04-14T09:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220414080000_20220414090000.mp4,2022-04-14 08:00:00,2022-04-14 09:00:00,2022-04-14,8,0
10,2022-04-11T15:00:09,2022-04-11T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220411150009_20220411160009.mp4,2022-04-11 15:00:09,2022-04-11 16:00:09,2022-04-11,15,0
1,2022-04-13T06:00:00,2022-04-13T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220413060000_20220413070000.mp4,2022-04-13 06:00:00,2022-04-13 07:00:00,2022-04-13,6,0
9,2022-04-11T10:00:08,2022-04-11T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220411100008_20220411110008.mp4,2022-04-11 10:00:08,2022-04-11 11:00:08,2022-04-11,10,0
9,2022-04-12T10:00:08,2022-04-12T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220412100008_20220412110008.mp4,2022-04-12 10:00:08,2022-04-12 11:00:08,2022-04-12,10,0
2,2022-04-16T09:00:01,2022-04-16T10:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220416090001_20220416100001.mp4,2022-04-16 09:00:01,2022-04-16 10:00:01,2022-04-16,9,0
1,2022-04-15T09:00:00,2022-04-15T10:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220415090000_20220415100000.mp4,2022-04-15 09:00:00,2022-04-15 10:00:00,2022-04-15,9,0
10,2022-04-12T15:00:09,2022-04-12T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220412150009_20220412160009.mp4,2022-04-12 15:00:09,2022-04-12 16:00:09,2022-04-12,15,0
2,2022-04-14T08:00:01,2022-04-14T09:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220414080001_20220414090001.mp4,2022-04-14 08:00:01,2022-04-14 09:00:01,2022-04-14,8,0
2,2022-04-15T12:41:55,2022-04-15T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220415124155_20220415140001.mp4,2022-04-15 12:41:55,2022-04-15 14:00:01,2022-04-15,12,41
9,2022-04-13T10:00:08,2022-04-13T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220413100008_20220413110008.mp4,2022-04-13 10:00:08,2022-04-13 11:00:08,2022-04-13,10,0
2,2022-04-16T12:00:01,2022-04-16T13:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220416120001_20220416130001.mp4,2022-04-16 12:00:01,2022-04-16 13:00:01,2022-04-16,12,0
2,2022-04-15T08:00:01,2022-04-15T09:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220415080001_20220415090001.mp4,2022-04-15 08:00:01,2022-04-15 09:00:01,2022-04-15,8,0
1,2022-04-11T06:00:00,2022-04-11T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220411060000_20220411070000.mp4,2022-04-11 06:00:00,2022-04-11 07:00:00,2022-04-11,6,0
1,2022-04-16T08:00:00,2022-04-16T09:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220416080000_20220416090000.mp4,2022-04-16 08:00:00,2022-04-16 09:00:00,2022-04-16,8,0
10,2022-04-13T15:00:09,2022-04-13T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220413150009_20220413160009.mp4,2022-04-13 15:00:09,2022-04-13 16:00:09,2022-04-13,15,0
1,2022-04-14T09:00:00,2022-04-14T10:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220414090000_20220414100000.mp4,2022-04-14 09:00:00,2022-04-14 10:00:00,2022-04-14,9,0
9,2022-04-15T10:00:08,2022-04-15T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415100008_20220415110008.mp4,2022-04-15 10:00:08,2022-04-15 11:00:08,2022-04-15,10,0
1,2022-04-12T09:00:00,2022-04-12T10:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220412090000_20220412100000.mp4,2022-04-12 09:00:00,2022-04-12 10:00:00,2022-04-12,9,0
9,2022-04-14T12:41:53,2022-04-14T14:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220414124153_20220414140008.mp4,2022-04-14 12:41:53,2022-04-14 14:00:08,2022-04-14,12,41
2,2022-04-11T09:00:01,2022-04-11T10:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220411090001_20220411100001.mp4,2022-04-11 09:00:01,2022-04-11 10:00:01,2022-04-11,9,0
2,2022-04-13T08:00:01,2022-04-13T09:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220413080001_20220413090001.mp4,2022-04-13 08:00:01,2022-04-13 09:00:01,2022-04-13,8,0
10,2022-04-15T15:00:09,2022-04-15T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220415150009_20220415160009.mp4,2022-04-15 15:00:09,2022-04-15 16:00:09,2022-04-15,15,0
9,2022-04-14T10:00:08,2022-04-14T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220414100008_20220414110008.mp4,2022-04-14 10:00:08,2022-04-14 11:00:08,2022-04-14,10,0
1,2022-04-11T08:00:00,2022-04-11T09:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220411080000_20220411090000.mp4,2022-04-11 08:00:00,2022-04-11 09:00:00,2022-04-11,8,0
10,2022-04-14T15:00:09,2022-04-14T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220414150009_20220414160009.mp4,2022-04-14 15:00:09,2022-04-14 16:00:09,2022-04-14,15,0
1,2022-04-16T06:00:00,2022-04-16T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220416060000_20220416070000.mp4,2022-04-16 06:00:00,2022-04-16 07:00:00,2022-04-16,6,0
2,2022-04-12T08:00:01,2022-04-12T09:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220412080001_20220412090001.mp4,2022-04-12 08:00:01,2022-04-12 09:00:01,2022-04-12,8,0
1,2022-04-13T09:00:00,2022-04-13T10:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220413090000_20220413100000.mp4,2022-04-13 09:00:00,2022-04-13 10:00:00,2022-04-13,9,0
2,2022-04-11T08:00:01,2022-04-11T09:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220411080001_20220411090001.mp4,2022-04-11 08:00:01,2022-04-11 09:00:01,2022-04-11,8,0
1,2022-04-15T06:00:00,2022-04-15T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220415060000_20220415070000.mp4,2022-04-15 06:00:00,2022-04-15 07:00:00,2022-04-15,6,0
1,2022-04-12T08:00:00,2022-04-12T09:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220412080000_20220412090000.mp4,2022-04-12 08:00:00,2022-04-12 09:00:00,2022-04-12,8,0
2,2022-04-13T09:00:01,2022-04-13T10:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220413090001_20220413100001.mp4,2022-04-13 09:00:01,2022-04-13 10:00:01,2022-04-13,9,0
2,2022-04-12T09:00:01,2022-04-12T10:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch2_main_20220412090001_20220412100001.mp4,2022-04-12 09:00:01,2022-04-12 10:00:01,2022-04-12,9,0
1,2022-04-11T09:00:00,2022-04-11T10:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220411090000_20220411100000.mp4,2022-04-11 09:00:00,2022-04-11 10:00:00,2022-04-11,9,0
1,2022-04-14T06:00:00,2022-04-14T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220414060000_20220414070000.mp4,2022-04-14 06:00:00,2022-04-14 07:00:00,2022-04-14,6,0
1,2022-04-13T08:00:00,2022-04-13T09:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch1_main_20220413080000_20220413090000.mp4,2022-04-13 08:00:00,2022-04-13 09:00:00,2022-04-13,8,0
10,2022-04-16T15:00:09,2022-04-16T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch10_main_20220416150009_20220416160009.mp4,2022-04-16 15:00:09,2022-04-16 16:00:09,2022-04-16,15,0
9,2022-04-16T10:00:08,2022-04-16T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220416100008_20220416110008.mp4,2022-04-16 10:00:08,2022-04-16 11:00:08,2022-04-16,10,0
2,2022-03-09T21:00:01,2022-03-09T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch2_main_20220309210001_20220309220000.mp4,2022-03-09 21:00:01,2022-03-09 22:00:00,2022-03-09,21,0
2,2022-03-09T16:00:01,2022-03-09T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch2_main_20220309160001_20220309170001.mp4,2022-03-09 16:00:01,2022-03-09 17:00:01,2022-03-09,16,0
9,2022-03-10T09:00:08,2022-03-10T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220310090008_20220310100008.mp4,2022-03-10 09:00:08,2022-03-10 10:00:08,2022-03-10,9,0
9,2022-03-11T12:00:08,2022-03-11T13:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311120008_20220311130008.mp4,2022-03-11 12:00:08,2022-03-11 13:00:08,2022-03-11,12,0
10,2022-03-10T18:00:09,2022-03-10T19:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220310180009_20220310190009.mp4,2022-03-10 18:00:09,2022-03-10 19:00:09,2022-03-10,18,0
10,2022-03-06T07:00:09,2022-03-06T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306070009_20220306080009.mp4,2022-03-06 07:00:09,2022-03-06 08:00:09,2022-03-06,7,0
9,2022-03-11T09:00:08,2022-03-11T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311090008_20220311100008.mp4,2022-03-11 09:00:08,2022-03-11 10:00:08,2022-03-11,9,0
2,2022-03-08T21:00:01,2022-03-08T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch2_main_20220308210001_20220308220000.mp4,2022-03-08 21:00:01,2022-03-08 22:00:00,2022-03-08,21,0
2,2022-03-08T16:00:01,2022-03-08T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch2_main_20220308160001_20220308170001.mp4,2022-03-08 16:00:01,2022-03-08 17:00:01,2022-03-08,16,0
10,2022-03-07T07:00:09,2022-03-07T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307070009_20220307080009.mp4,2022-03-07 07:00:09,2022-03-07 08:00:09,2022-03-07,7,0
10,2022-03-06T11:00:09,2022-03-06T11:41:10,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306110009_20220306114110.mp4,2022-03-06 11:00:09,2022-03-06 11:41:10,2022-03-06,11,0
10,2022-03-11T18:00:09,2022-03-11T19:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220311180009_20220311190009.mp4,2022-03-11 18:00:09,2022-03-11 19:00:09,2022-03-11,18,0
1,2022-03-07T11:00:00,2022-03-07T11:41:11,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch1_main_20220307110000_20220307114111.mp4,2022-03-07 11:00:00,2022-03-07 11:41:11,2022-03-07,11,0
10,2022-03-08T10:00:09,2022-03-08T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308100009_20220308110009.mp4,2022-03-08 10:00:09,2022-03-08 11:00:09,2022-03-08,10,0
2,2022-03-10T12:44:38,2022-03-10T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch2_main_20220310124438_20220310140001.mp4,2022-03-10 12:44:38,2022-03-10 14:00:01,2022-03-10,12,44
10,2022-03-09T21:00:09,2022-03-09T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309210009_20220309220000.mp4,2022-03-09 21:00:09,2022-03-09 22:00:00,2022-03-09,21,0
